order_id,order_date,customer_age,restaurant_type,order_value,delivery_distance_km,delivery_time_minutes,payment_method,delivery_partner_rating,order_status,delivery_category,high_value_order,age_group
1952,6/2/2024,52,Fast Food,221.60,11.32,64,Cash,4.1,Delivered,Slow,No,50+
1953,10/5/2024,30,Chinese,603.04,1.32,15,Wallet,3.0,Delayed,Fast,No,26-35
1954,2/4/2024,41,Bakery,300.45,13.65,57,Cash,3.7,Cancelled,Medium,No,36-50
1955,6/12/2024,59,Italian,811.82,6.47,86,Cash,4.8,Delivered,Slow,Yes,50+
1956,5/25/2024,61,Indian,1106.48,12.39,85,Cash,4.9,Delayed,Slow,Yes,50+
1957,7/4/2024,47,Italian,604.30,11.93,58,Card,3.2,Delayed,Medium,No,36-50
1958,11/10/2024,44,Chinese,1110.32,8.30,28,Wallet,3.1,Cancelled,Fast,Yes,36-50
1959,2/11/2024,44,Italian,1111.18,2.51,58,Card,4.4,Delayed,Medium,Yes,36-50
1960,1/25/2024,31,Fast Food,639.75,0.73,48,Wallet,3.4,Cancelled,Medium,No,26-35
1961,5/21/2024,25,Indian,401.57,14.67,79,Wallet,3.6,Cancelled,Slow,No,18-25
1962,11/17/2024,25,Chinese,558.52,4.66,19,Card,3.6,Delivered,Fast,No,18-25
1963,2/13/2024,49,Italian,866.83,10.90,30,Card,5.0,Delivered,Medium,Yes,36-50
1964,4/30/2024,48,Fast Food,618.11,13.53,16,Card,3.8,Cancelled,Fast,No,36-50
1965,5/19/2024,60,Bakery,614.38,12.07,61,UPI,5.0,Delayed,Slow,No,50+
1966,4/23/2024,40,Chinese,988.12,8.08,25,UPI,3.9,Delayed,Fast,Yes,36-50
1967,6/10/2024,53,Fast Food,802.78,2.89,35,Cash,4.5,Delayed,Medium,Yes,50+
1968,2/3/2024,61,Italian,880.35,14.56,61,Card,4.2,Delivered,Slow,Yes,50+
1969,6/19/2024,51,Fast Food,565.26,0.95,81,Wallet,3.8,Cancelled,Slow,No,50+
1970,1/19/2024,25,Bakery,1100.80,14.24,40,Card,3.3,Cancelled,Medium,Yes,18-25
1971,2/12/2024,49,Indian,659.51,3.15,30,UPI,2.8,Delayed,Medium,No,36-50
1972,12/9/2024,42,Cafe,464.33,9.05,90,Wallet,4.8,Delivered,Slow,No,36-50
1973,10/28/2024,19,Cafe,436.37,3.59,53,Wallet,2.9,Delivered,Medium,No,18-25
1974,8/29/2024,62,Bakery,426.32,13.57,16,Wallet,2.9,Delivered,Fast,No,50+
1975,6/1/2024,42,Indian,631.84,11.19,36,Cash,4.0,Cancelled,Medium,No,36-50
1976,11/4/2024,64,Fast Food,514.14,8.23,89,Wallet,3.6,Delayed,Slow,No,50+
1977,7/14/2024,18,Fast Food,667.69,9.91,41,UPI,4.1,Cancelled,Medium,No,18-25
1978,10/10/2024,42,Cafe,702.56,3.24,62,Card,2.6,Delivered,Slow,No,36-50
1979,1/16/2024,34,Indian,843.53,9.27,64,Wallet,3.9,Delivered,Slow,Yes,26-35
1980,12/26/2024,45,Italian,470.02,10.25,28,UPI,3.3,Delayed,Fast,No,36-50
1981,10/7/2024,40,Fast Food,486.16,13.73,17,Card,4.8,Delivered,Fast,No,36-50
1982,3/10/2024,25,Indian,387.43,7.75,21,Card,5.0,Cancelled,Fast,No,18-25
1983,10/4/2024,38,Cafe,789.85,13.47,49,Cash,2.7,Cancelled,Medium,No,36-50
1984,10/11/2024,47,Indian,818.01,2.67,77,Cash,3.3,Delivered,Slow,Yes,36-50
1985,10/10/2024,55,Italian,562.79,4.43,81,Card,3.4,Delivered,Slow,No,50+
1986,3/8/2024,48,Chinese,345.01,7.53,86,UPI,3.1,Delivered,Slow,No,36-50
1987,3/12/2024,52,Indian,176.07,12.76,85,Card,3.4,Delayed,Slow,No,50+
1988,5/6/2024,51,Chinese,438.94,13.21,90,UPI,4.2,Delivered,Slow,No,50+
1989,4/19/2024,27,Cafe,801.77,1.65,41,Wallet,4.8,Delayed,Medium,Yes,26-35
1990,8/13/2024,39,Bakery,363.48,13.80,45,UPI,4.6,Delivered,Medium,No,36-50
1991,6/7/2024,51,Fast Food,382.60,1.59,54,Wallet,4.1,Delayed,Medium,No,50+
1992,12/28/2024,44,Bakery,1064.03,2.48,27,UPI,3.8,Cancelled,Fast,Yes,36-50
1993,6/6/2024,28,Fast Food,1140.82,3.88,73,UPI,3.2,Cancelled,Slow,Yes,26-35
1994,7/9/2024,62,Italian,962.78,9.37,26,Card,3.6,Cancelled,Fast,Yes,50+
1995,9/5/2024,38,Indian,867.66,14.70,67,Card,4.3,Delayed,Slow,Yes,36-50
1996,9/20/2024,56,Italian,751.92,12.76,76,Cash,3.9,Cancelled,Slow,No,50+
1997,8/24/2024,27,Cafe,576.70,1.60,35,Cash,3.2,Cancelled,Medium,No,26-35
1998,6/13/2024,50,Italian,1160.88,4.66,24,Cash,3.6,Cancelled,Fast,Yes,36-50
1999,10/12/2024,42,Bakery,790.11,2.73,64,Card,2.9,Delivered,Slow,No,36-50
2000,9/23/2024,44,Fast Food,1100.99,11.36,72,Card,2.5,Delayed,Slow,Yes,36-50
2001,12/27/2024,59,Italian,311.32,14.19,43,Cash,2.6,Delayed,Medium,No,50+
2002,7/21/2024,53,Chinese,1173.50,5.44,34,UPI,2.8,Delayed,Medium,Yes,50+
2003,1/18/2024,42,Bakery,639.06,12.98,88,Card,2.7,Delivered,Slow,No,36-50
2004,6/11/2024,34,Italian,525.22,3.41,43,Wallet,4.7,Cancelled,Medium,No,26-35
2005,10/22/2024,28,Italian,214.80,8.87,36,Cash,2.8,Delayed,Medium,No,26-35
2006,10/23/2024,63,Chinese,825.76,12.46,41,UPI,4.1,Cancelled,Medium,Yes,50+
2007,10/20/2024,36,Chinese,1141.78,9.18,23,Card,2.9,Delayed,Fast,Yes,36-50
2008,3/27/2024,29,Fast Food,1022.05,7.86,53,UPI,4.7,Cancelled,Medium,Yes,26-35
2009,6/10/2024,45,Cafe,219.91,8.72,27,UPI,4.9,Delayed,Fast,No,36-50
2010,3/14/2024,46,Bakery,206.35,7.78,65,Cash,3.3,Delayed,Slow,No,36-50
2011,11/15/2024,48,Italian,686.55,3.68,37,Wallet,2.8,Delayed,Medium,No,36-50
2012,6/16/2024,31,Fast Food,196.00,14.89,68,Card,4.1,Delivered,Slow,No,26-35
2013,5/12/2024,49,Fast Food,1192.79,5.51,37,UPI,4.8,Delayed,Medium,Yes,36-50
2014,2/26/2024,40,Cafe,571.76,3.38,28,Wallet,4.5,Delivered,Fast,No,36-50
2015,11/28/2024,61,Fast Food,503.83,9.52,70,UPI,2.7,Delayed,Slow,No,50+
2016,12/31/2024,21,Indian,489.01,1.41,71,Cash,4.5,Delayed,Slow,No,18-25
2017,6/16/2024,23,Indian,408.23,4.24,68,Card,3.2,Cancelled,Slow,No,18-25
2018,9/2/2024,33,Italian,615.47,11.06,41,Cash,2.8,Delayed,Medium,No,26-35
2019,8/23/2024,57,Bakery,1157.74,4.91,77,UPI,3.6,Delayed,Slow,Yes,50+
2020,10/22/2024,58,Fast Food,719.97,1.61,73,Cash,3.5,Delayed,Slow,No,50+
2021,12/7/2024,62,Chinese,877.82,7.75,32,Card,3.4,Cancelled,Medium,Yes,50+
2022,6/3/2024,38,Chinese,733.19,1.60,67,Cash,2.9,Cancelled,Slow,No,36-50
2023,10/27/2024,53,Fast Food,1140.55,2.79,38,UPI,4.8,Delivered,Medium,Yes,50+
2024,6/10/2024,23,Chinese,1109.67,11.84,54,Card,3.4,Delayed,Medium,Yes,18-25
2025,3/18/2024,53,Bakery,1081.80,3.39,48,Cash,4.5,Delivered,Medium,Yes,50+
2026,5/21/2024,23,Chinese,714.84,4.35,33,Cash,3.5,Cancelled,Medium,No,18-25
2027,8/3/2024,30,Cafe,1065.94,14.30,68,Cash,2.7,Delivered,Slow,Yes,26-35
2028,12/9/2024,53,Cafe,152.22,8.83,60,Cash,3.8,Delayed,Slow,No,50+
2029,9/11/2024,58,Chinese,337.17,8.45,66,Card,3.1,Delayed,Slow,No,50+
2030,5/5/2024,59,Fast Food,266.87,8.25,28,Wallet,4.2,Cancelled,Fast,No,50+
2031,7/3/2024,56,Cafe,898.12,3.96,57,Wallet,4.1,Delayed,Medium,Yes,50+
2032,6/15/2024,43,Cafe,927.36,1.16,49,UPI,4.1,Delivered,Medium,Yes,36-50
2033,2/23/2024,29,Indian,877.49,13.66,66,UPI,3.2,Cancelled,Slow,Yes,26-35
2034,11/13/2024,57,Bakery,564.35,14.50,42,UPI,4.3,Cancelled,Medium,No,50+
2035,2/24/2024,54,Bakery,560.75,14.40,83,Wallet,3.4,Delayed,Slow,No,50+
2036,3/31/2024,38,Italian,885.75,14.07,15,UPI,3.5,Delivered,Fast,Yes,36-50
2037,4/10/2024,59,Italian,236.37,8.57,30,UPI,4.4,Delivered,Medium,No,50+
2038,10/16/2024,33,Chinese,599.13,1.44,44,UPI,3.7,Delayed,Medium,No,26-35
2039,3/10/2024,33,Cafe,1195.47,11.76,31,Wallet,2.9,Delivered,Medium,Yes,26-35
2040,1/21/2024,44,Chinese,688.13,14.90,33,Wallet,2.9,Cancelled,Medium,No,36-50
2041,11/1/2024,30,Chinese,163.16,13.10,69,Cash,3.8,Cancelled,Slow,No,26-35
2042,11/27/2024,56,Indian,1075.67,9.08,76,Wallet,2.7,Cancelled,Slow,Yes,50+
2043,6/9/2024,60,Fast Food,910.23,1.61,64,Card,3.0,Cancelled,Slow,Yes,50+
2044,7/22/2024,25,Indian,832.83,11.27,74,UPI,3.0,Delivered,Slow,Yes,18-25
2045,6/11/2024,37,Cafe,943.87,13.35,21,Wallet,4.2,Delayed,Fast,Yes,36-50
2046,8/17/2024,32,Fast Food,366.64,12.26,45,Card,4.6,Delivered,Medium,No,26-35
2047,9/11/2024,31,Bakery,671.68,10.35,72,Wallet,3.0,Delivered,Slow,No,26-35
2048,10/1/2024,27,Indian,1123.37,10.45,27,UPI,3.3,Cancelled,Fast,Yes,26-35
2049,12/26/2024,51,Italian,419.22,11.18,43,Cash,4.0,Cancelled,Medium,No,50+
2050,6/19/2024,65,Chinese,868.28,13.14,31,Cash,4.3,Delivered,Medium,Yes,50+
2051,11/13/2024,21,Bakery,265.96,4.60,20,Wallet,2.8,Cancelled,Fast,No,18-25
2052,3/21/2024,53,Chinese,826.98,7.03,80,Card,3.3,Cancelled,Slow,Yes,50+
2053,3/10/2024,49,Italian,896.93,4.64,80,Cash,2.6,Delayed,Slow,Yes,36-50
2054,4/4/2024,35,Italian,1073.27,1.09,90,UPI,3.6,Cancelled,Slow,Yes,26-35
2055,1/7/2024,48,Bakery,973.20,12.04,68,Wallet,3.4,Delayed,Slow,Yes,36-50
2056,2/13/2024,62,Cafe,1177.33,8.40,56,Wallet,3.7,Delayed,Medium,Yes,50+
2057,11/11/2024,47,Italian,682.30,13.68,36,Wallet,4.3,Delayed,Medium,No,36-50
2058,8/29/2024,65,Cafe,488.34,13.94,78,Cash,3.4,Delayed,Slow,No,50+
2059,8/10/2024,63,Cafe,1027.87,7.42,30,Card,4.5,Cancelled,Medium,Yes,50+
2060,12/31/2024,54,Fast Food,633.96,4.43,58,Wallet,4.3,Delivered,Medium,No,50+
2061,8/29/2024,27,Indian,764.25,10.35,71,UPI,4.9,Cancelled,Slow,No,26-35
2062,1/12/2024,45,Fast Food,332.46,12.88,90,Wallet,4.9,Cancelled,Slow,No,36-50
2063,1/5/2024,65,Fast Food,973.01,0.89,59,Cash,3.6,Delivered,Medium,Yes,50+
2064,1/30/2024,50,Indian,255.34,9.90,57,Cash,3.0,Delayed,Medium,No,36-50
2065,10/10/2024,24,Indian,299.35,13.20,90,Card,4.3,Delayed,Slow,No,18-25
2066,12/31/2024,27,Cafe,502.63,2.23,46,Cash,2.7,Cancelled,Medium,No,26-35
2067,5/9/2024,35,Indian,452.51,10.99,70,UPI,5.0,Delivered,Slow,No,26-35
2068,7/6/2024,50,Italian,565.98,1.28,77,Wallet,4.0,Delayed,Slow,No,36-50
2069,8/23/2024,21,Indian,799.91,12.51,22,Card,4.2,Cancelled,Fast,No,18-25
2070,2/15/2024,52,Chinese,490.35,2.87,70,Wallet,4.4,Delayed,Slow,No,50+
2071,2/26/2024,54,Bakery,735.09,14.51,69,Card,3.1,Delayed,Slow,No,50+
2072,9/12/2024,27,Indian,843.28,2.54,28,UPI,5.0,Delivered,Fast,Yes,26-35
2073,7/9/2024,35,Cafe,397.63,5.07,76,UPI,2.5,Delivered,Slow,No,26-35
2074,5/19/2024,43,Bakery,516.11,12.36,61,UPI,4.1,Delivered,Slow,No,36-50
2075,2/10/2024,61,Italian,698.63,8.32,15,UPI,2.6,Cancelled,Fast,No,50+
2076,2/26/2024,44,Bakery,367.29,3.20,80,Cash,3.8,Delayed,Slow,No,36-50
2077,5/27/2024,38,Fast Food,485.56,11.95,23,Cash,4.4,Delayed,Fast,No,36-50
2078,12/2/2024,28,Cafe,403.40,9.53,73,Cash,4.7,Delayed,Slow,No,26-35
2079,5/5/2024,63,Indian,190.93,9.77,63,Cash,2.7,Cancelled,Slow,No,50+
2080,11/7/2024,42,Chinese,417.20,14.14,19,UPI,3.8,Delayed,Fast,No,36-50
2081,8/5/2024,47,Cafe,210.07,5.05,74,Card,3.0,Delivered,Slow,No,36-50
2082,6/16/2024,21,Chinese,468.87,0.61,48,Wallet,4.5,Delivered,Medium,No,18-25
2083,11/16/2024,34,Chinese,1171.54,6.74,28,UPI,4.4,Delivered,Fast,Yes,26-35
2084,10/17/2024,55,Italian,1061.57,11.69,89,UPI,3.0,Delivered,Slow,Yes,50+
2085,10/21/2024,33,Chinese,554.94,5.57,24,Wallet,4.2,Delivered,Fast,No,26-35
2086,6/25/2024,64,Chinese,1093.49,9.23,73,UPI,4.9,Cancelled,Slow,Yes,50+
2087,4/26/2024,60,Indian,1035.78,12.17,74,Card,3.1,Delayed,Slow,Yes,50+
2088,9/3/2024,45,Cafe,1011.22,9.76,18,Wallet,4.2,Delayed,Fast,Yes,36-50
2089,11/13/2024,52,Chinese,275.74,13.61,31,Cash,3.4,Delayed,Medium,No,50+
2090,8/27/2024,38,Fast Food,808.39,8.54,35,Wallet,3.9,Delayed,Medium,Yes,36-50
2091,6/5/2024,29,Chinese,601.67,1.96,45,Cash,3.9,Cancelled,Medium,No,26-35
2092,10/4/2024,34,Bakery,237.38,4.87,74,UPI,4.9,Cancelled,Slow,No,26-35
2093,10/31/2024,44,Bakery,731.59,13.81,90,Wallet,3.8,Cancelled,Slow,No,36-50
2094,7/26/2024,47,Fast Food,163.88,2.50,70,Wallet,4.8,Delivered,Slow,No,36-50
2095,10/12/2024,33,Bakery,620.31,3.97,78,UPI,2.6,Cancelled,Slow,No,26-35
2096,5/28/2024,38,Bakery,466.93,11.45,33,Cash,2.5,Delivered,Medium,No,36-50
2097,9/25/2024,21,Cafe,935.89,14.51,44,UPI,4.1,Delayed,Medium,Yes,18-25
2098,8/1/2024,22,Bakery,1013.65,13.98,89,Wallet,4.6,Cancelled,Slow,Yes,18-25
2099,3/19/2024,30,Cafe,328.55,10.48,35,Wallet,4.7,Cancelled,Medium,No,26-35
2100,3/13/2024,62,Chinese,695.96,5.11,61,Card,3.9,Delayed,Slow,No,50+
2101,6/8/2024,37,Fast Food,408.73,3.42,51,Wallet,4.9,Cancelled,Medium,No,36-50
2102,12/20/2024,63,Chinese,229.88,13.46,53,Card,4.6,Delivered,Medium,No,50+
2103,6/4/2024,31,Indian,393.15,10.72,17,Wallet,4.9,Delayed,Fast,No,26-35
2104,12/2/2024,37,Bakery,1194.77,1.85,79,UPI,4.4,Cancelled,Slow,Yes,36-50
2105,2/3/2024,23,Bakery,1097.17,10.70,40,Card,3.4,Cancelled,Medium,Yes,18-25
2106,4/4/2024,22,Indian,254.47,3.55,73,Cash,4.0,Delayed,Slow,No,18-25
2107,2/3/2024,35,Bakery,166.10,9.98,30,UPI,3.0,Delayed,Medium,No,26-35
2108,11/16/2024,39,Chinese,685.01,11.09,81,Card,3.1,Cancelled,Slow,No,36-50
2109,6/30/2024,62,Cafe,636.91,10.26,79,Cash,3.6,Delivered,Slow,No,50+
2110,2/10/2024,21,Chinese,177.49,6.41,21,UPI,4.3,Cancelled,Fast,No,18-25
2111,3/5/2024,64,Bakery,1129.05,8.65,61,Wallet,3.6,Delivered,Slow,Yes,50+
2112,8/29/2024,61,Cafe,541.64,11.11,36,Wallet,2.6,Cancelled,Medium,No,50+
2113,11/4/2024,26,Indian,831.03,4.75,75,UPI,4.5,Cancelled,Slow,Yes,26-35
2114,11/6/2024,63,Chinese,824.29,14.38,49,Card,4.0,Delayed,Medium,Yes,50+
2115,4/2/2024,36,Bakery,205.58,13.47,59,Wallet,3.7,Delayed,Medium,No,36-50
2116,12/12/2024,55,Italian,505.90,7.50,22,Cash,4.1,Cancelled,Fast,No,50+
2117,5/28/2024,60,Bakery,781.05,14.70,40,UPI,3.0,Delayed,Medium,No,50+
2118,1/19/2024,41,Chinese,630.56,1.73,48,UPI,4.8,Delayed,Medium,No,36-50
2119,2/14/2024,51,Italian,685.17,3.98,60,Card,3.6,Delivered,Slow,No,50+
2120,12/6/2024,56,Cafe,788.54,13.16,77,Wallet,4.3,Cancelled,Slow,No,50+
2121,5/8/2024,35,Fast Food,789.48,6.94,65,Card,2.9,Delivered,Slow,No,26-35
2122,1/12/2024,29,Fast Food,643.58,10.66,46,Card,4.6,Delivered,Medium,No,26-35
2123,8/30/2024,61,Italian,587.50,3.48,51,UPI,2.9,Delivered,Medium,No,50+
2124,7/31/2024,22,Fast Food,1151.93,7.28,69,Card,3.0,Delivered,Slow,Yes,18-25
2125,9/26/2024,36,Indian,235.35,8.32,88,Card,3.3,Delayed,Slow,No,36-50
2126,12/20/2024,41,Fast Food,948.83,3.05,87,Cash,4.9,Delayed,Slow,Yes,36-50
2127,5/22/2024,27,Fast Food,529.43,0.86,23,Card,5.0,Delayed,Fast,No,26-35
2128,3/25/2024,58,Italian,882.44,5.82,57,Card,3.4,Delayed,Medium,Yes,50+
2129,5/18/2024,35,Fast Food,1187.48,6.76,53,Wallet,3.2,Delivered,Medium,Yes,26-35
2130,5/28/2024,41,Bakery,879.41,7.14,52,Cash,2.9,Cancelled,Medium,Yes,36-50
2131,12/9/2024,59,Cafe,205.25,2.06,87,Card,4.7,Cancelled,Slow,No,50+
2132,9/17/2024,34,Italian,185.31,12.33,40,Card,2.5,Delivered,Medium,No,26-35
2133,3/10/2024,39,Indian,790.40,8.20,49,Wallet,4.1,Cancelled,Medium,No,36-50
2134,5/14/2024,50,Fast Food,484.39,0.65,78,Wallet,3.7,Cancelled,Slow,No,36-50
2135,7/8/2024,52,Fast Food,1045.61,3.90,30,Cash,5.0,Delivered,Medium,Yes,50+
2136,1/18/2024,53,Indian,1192.79,7.39,44,UPI,4.7,Cancelled,Medium,Yes,50+
2137,5/5/2024,39,Indian,768.81,10.15,89,UPI,4.9,Delayed,Slow,No,36-50
2138,11/22/2024,41,Cafe,963.89,7.88,50,Cash,3.7,Delivered,Medium,Yes,36-50
2139,10/27/2024,22,Bakery,586.81,7.84,62,UPI,3.8,Delivered,Slow,No,18-25
2140,1/30/2024,35,Cafe,647.48,8.47,40,Cash,4.2,Cancelled,Medium,No,26-35
2141,11/10/2024,47,Cafe,278.20,10.34,29,UPI,4.1,Cancelled,Fast,No,36-50
2142,9/6/2024,53,Italian,853.99,13.55,68,UPI,3.1,Cancelled,Slow,Yes,50+
2143,10/17/2024,34,Chinese,506.17,12.85,30,UPI,3.9,Cancelled,Medium,No,26-35
2144,3/1/2024,46,Italian,1190.63,5.85,54,UPI,3.2,Cancelled,Medium,Yes,36-50
2145,1/18/2024,22,Bakery,765.91,5.38,21,Card,4.6,Delivered,Fast,No,18-25
2146,12/10/2024,53,Chinese,386.96,10.48,55,Wallet,5.0,Delayed,Medium,No,50+
2147,9/15/2024,34,Indian,1152.21,11.12,79,Wallet,2.6,Cancelled,Slow,Yes,26-35
2148,4/7/2024,61,Fast Food,300.84,11.17,25,UPI,3.0,Delivered,Fast,No,50+
2149,8/31/2024,31,Fast Food,491.92,2.12,31,UPI,4.5,Delivered,Medium,No,26-35
2150,10/27/2024,61,Chinese,490.31,8.95,85,Cash,3.1,Delivered,Slow,No,50+
2151,4/2/2024,18,Bakery,164.24,13.67,56,UPI,2.8,Delivered,Medium,No,18-25
2152,6/9/2024,20,Cafe,758.19,7.17,76,Cash,2.7,Cancelled,Slow,No,18-25
2153,2/9/2024,60,Bakery,266.84,2.48,85,Wallet,4.0,Delayed,Slow,No,50+
2154,7/5/2024,48,Chinese,586.21,10.78,81,Cash,3.7,Cancelled,Slow,No,36-50
2155,12/19/2024,60,Bakery,695.17,13.87,70,UPI,4.9,Delayed,Slow,No,50+
2156,7/7/2024,62,Chinese,1000.77,11.76,19,Card,4.8,Delivered,Fast,Yes,50+
2157,2/20/2024,27,Fast Food,1184.88,3.89,46,UPI,3.3,Delivered,Medium,Yes,26-35
2158,1/21/2024,29,Italian,831.80,7.89,16,UPI,3.4,Delayed,Fast,Yes,26-35
2159,8/19/2024,22,Fast Food,152.62,1.23,63,Cash,4.9,Cancelled,Slow,No,18-25
2160,9/8/2024,43,Italian,262.95,7.67,83,Cash,3.9,Cancelled,Slow,No,36-50
2161,11/21/2024,61,Chinese,543.49,9.71,53,Cash,4.4,Delivered,Medium,No,50+
2162,12/15/2024,55,Fast Food,167.26,4.42,49,Wallet,4.5,Cancelled,Medium,No,50+
2163,9/14/2024,44,Bakery,983.10,12.73,55,Wallet,4.4,Cancelled,Medium,Yes,36-50
2164,5/20/2024,61,Fast Food,1178.25,8.90,60,Card,3.0,Delivered,Slow,Yes,50+
2165,7/11/2024,54,Chinese,213.63,6.10,72,Wallet,4.8,Delayed,Slow,No,50+
2166,3/23/2024,35,Fast Food,344.72,3.57,31,UPI,2.7,Delivered,Medium,No,26-35
2167,3/22/2024,51,Italian,1125.70,13.04,62,UPI,2.6,Delivered,Slow,Yes,50+
2168,1/4/2024,46,Cafe,835.65,7.28,87,Cash,4.1,Delayed,Slow,Yes,36-50
2169,2/21/2024,56,Chinese,547.96,11.23,58,UPI,4.7,Delivered,Medium,No,50+
2170,11/23/2024,56,Fast Food,762.56,4.43,18,Wallet,2.6,Cancelled,Fast,No,50+
2171,2/26/2024,32,Bakery,1151.41,7.42,60,UPI,3.0,Delayed,Slow,Yes,26-35
2172,5/6/2024,22,Chinese,173.38,12.19,90,UPI,3.2,Delivered,Slow,No,18-25
2173,2/15/2024,19,Chinese,766.39,4.63,18,Card,4.3,Delayed,Fast,No,18-25
2174,6/17/2024,60,Fast Food,1179.61,8.56,56,UPI,4.0,Delayed,Medium,Yes,50+
2175,12/6/2024,25,Italian,552.63,2.41,89,UPI,3.6,Cancelled,Slow,No,18-25
2176,4/27/2024,30,Bakery,658.35,3.09,16,Wallet,2.6,Delivered,Fast,No,26-35
2177,6/6/2024,44,Italian,1056.85,13.00,90,Card,2.5,Delayed,Slow,Yes,36-50
2178,6/27/2024,35,Fast Food,526.67,8.64,26,Card,3.2,Cancelled,Fast,No,26-35
2179,7/18/2024,54,Chinese,336.91,14.10,88,Card,4.9,Delayed,Slow,No,50+
2180,3/20/2024,51,Fast Food,946.90,2.95,85,Wallet,4.1,Delivered,Slow,Yes,50+
2181,5/9/2024,65,Bakery,293.92,7.10,57,UPI,4.6,Cancelled,Medium,No,50+
2182,6/3/2024,47,Italian,163.20,5.67,74,UPI,3.4,Delivered,Slow,No,36-50
2183,8/24/2024,27,Italian,1140.28,12.64,15,Card,4.7,Delayed,Fast,Yes,26-35
2184,2/6/2024,21,Fast Food,1030.28,9.98,49,Cash,3.0,Delayed,Medium,Yes,18-25
2185,10/17/2024,29,Italian,341.88,3.14,25,Card,3.7,Delivered,Fast,No,26-35
2186,12/5/2024,41,Bakery,696.46,10.54,86,UPI,2.8,Delivered,Slow,No,36-50
2187,7/12/2024,63,Cafe,402.50,10.72,71,Cash,3.6,Cancelled,Slow,No,50+
2188,6/15/2024,33,Italian,372.18,12.19,77,Cash,4.3,Cancelled,Slow,No,26-35
2189,12/3/2024,27,Indian,872.96,13.78,40,Wallet,3.7,Cancelled,Medium,Yes,26-35
2190,2/8/2024,36,Bakery,220.25,5.90,74,Cash,2.8,Delayed,Slow,No,36-50
2191,8/27/2024,42,Cafe,720.55,7.74,45,UPI,4.0,Delivered,Medium,No,36-50
2192,5/11/2024,42,Indian,1059.02,4.91,85,Wallet,4.5,Delayed,Slow,Yes,36-50
2193,8/17/2024,63,Cafe,797.54,10.92,15,Wallet,3.5,Delivered,Fast,No,50+
2194,11/12/2024,23,Fast Food,807.97,0.99,44,UPI,2.8,Delivered,Medium,Yes,18-25
2195,5/28/2024,41,Fast Food,1054.14,9.20,43,Cash,4.1,Cancelled,Medium,Yes,36-50
2196,3/4/2024,36,Fast Food,757.83,11.94,68,Wallet,3.1,Delayed,Slow,No,36-50
2197,10/5/2024,56,Bakery,760.55,9.36,46,Wallet,3.0,Cancelled,Medium,No,50+
2198,6/11/2024,28,Cafe,1132.02,0.85,82,Wallet,2.6,Cancelled,Slow,Yes,26-35
2199,7/31/2024,35,Fast Food,1001.74,8.08,43,Cash,2.7,Cancelled,Medium,Yes,26-35
2200,3/20/2024,29,Indian,1083.07,13.89,17,Card,3.6,Delivered,Fast,Yes,26-35
2201,2/5/2024,59,Indian,592.92,4.17,74,Cash,4.5,Delivered,Slow,No,50+
2202,12/16/2024,59,Italian,1041.35,6.79,46,Wallet,3.3,Delayed,Medium,Yes,50+
2203,12/9/2024,62,Italian,720.90,2.54,20,Cash,4.2,Delivered,Fast,No,50+
2204,7/14/2024,50,Fast Food,467.61,13.91,89,UPI,2.6,Delivered,Slow,No,36-50
2205,9/21/2024,65,Cafe,757.32,9.89,29,Card,4.7,Delivered,Fast,No,50+
2206,9/14/2024,37,Fast Food,709.04,2.60,24,Wallet,4.9,Delayed,Fast,No,36-50
2207,2/19/2024,26,Italian,1074.36,11.99,50,UPI,4.6,Cancelled,Medium,Yes,26-35
2208,1/11/2024,23,Chinese,353.34,2.58,82,Wallet,3.5,Delivered,Slow,No,18-25
2209,4/18/2024,52,Bakery,987.74,8.61,21,UPI,3.1,Delivered,Fast,Yes,50+
2210,4/27/2024,34,Cafe,1089.86,9.11,16,UPI,4.5,Delivered,Fast,Yes,26-35
2211,2/8/2024,41,Indian,969.77,2.06,40,Card,3.7,Delayed,Medium,Yes,36-50
2212,12/12/2024,30,Indian,757.75,2.68,76,Card,4.7,Delivered,Slow,No,26-35
2213,12/28/2024,38,Cafe,660.28,13.25,80,Card,3.5,Delivered,Slow,No,36-50
2214,6/4/2024,41,Indian,610.92,2.59,50,Wallet,3.0,Delayed,Medium,No,36-50
2215,9/23/2024,59,Chinese,1179.23,4.26,42,Card,3.5,Delivered,Medium,Yes,50+
2216,8/14/2024,55,Chinese,287.35,11.14,49,Cash,3.0,Cancelled,Medium,No,50+
2217,9/15/2024,36,Indian,644.19,1.62,42,Cash,3.3,Delayed,Medium,No,36-50
2218,11/20/2024,30,Indian,514.05,13.44,64,UPI,3.6,Cancelled,Slow,No,26-35
2219,9/15/2024,62,Indian,634.08,10.25,58,UPI,3.6,Delivered,Medium,No,50+
2220,10/29/2024,48,Indian,220.40,4.23,88,Card,3.7,Delivered,Slow,No,36-50
2221,3/14/2024,47,Fast Food,1037.70,13.40,67,Card,2.7,Delivered,Slow,Yes,36-50
2222,10/31/2024,27,Fast Food,799.74,11.00,55,Cash,3.9,Delivered,Medium,No,26-35
2223,5/28/2024,62,Chinese,1037.17,14.28,81,Wallet,2.8,Cancelled,Slow,Yes,50+
2224,5/22/2024,18,Chinese,650.77,13.47,50,UPI,3.0,Delivered,Medium,No,18-25
